"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18296429,"2017-08-11 09:20:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","300 W PALMDALE BLVD, PALMDALE, CA 93550","300 W PALMDALE BLVD","PALMDALE","93550",6524150.0040786071,2033275.2661643305,"917-11800-2611","2611","11800","CA01900W9","PALMDALE","N"
18296316,"2017-08-11 09:45:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","16 TH ST & NEWHALL AVE, NEWHALL, CA","16 TH ST & NEWHALL AVE","NEWHALL",,6398396.3449452287,1964831.1602025058,"917-11318-0625","0625","11318","CA0190006","SANTA CLARITA VALLEY","N"
18296446,"2017-08-11 10:10:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","38300 30TH ST E, PALMDALE, CA","38300 30TH ST E","PALMDALE",,6539097.3451568335,2032527.0446982069,"917-11801-2608","2608","11801","CA01900W9","PALMDALE","N"
18296575,"2017-08-11 12:15:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","5600 NOBLE ST, VAN NUYS, CA 91403","5600 NOBLE ST","VAN NUYS","91403",6422034.4062382746,1885898.5169386296,"917-00833-3611","3611","00833","CA0190036","NARCOTICS BUREAU","N"
18296548,"2017-08-11 12:27:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","SANTA FE AVE & WALNUT ST, HUNTINGTON PARK, CA 90255","SANTA FE AVE & WALNUT ST","HUNTINGTON PARK","90255",6491864.3261955241,1812943.358284211,"917-12262-2178","2178","12262","CA01900V3","CENTURY","N"
18296558,"2017-08-11 13:00:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","14400 FIRESTONE BLVD, LA MIRADA, CA","14400 FIRESTONE BLVD","LA MIRADA",,6554408.2418638524,1779802.7668982069,"917-11524-0466","0466","11524","CA0190004","NORWALK","N"
18296604,"2017-08-11 13:45:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","3100 EUCLID AVE, LYNWOOD, CA 90262","3100 EUCLID AVE","LYNWOOD","90262",6496431.3543240363,1791055.7125966237,"917-12264-2117","2117","12264","CA01900V3","CENTURY","N"
18296672,"2017-08-11 15:00:00","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","17600 GEMINI ST, EAST VALINDA, CA","17600 GEMINI ST","EAST VALINDA",,6587164.2419732381,1828680.1541711027,"917-09896-1442","1442","09896","CA0190014","INDUSTRY","N"
18296689,"2017-08-11 15:30:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","16200 S PANNES AVE, COMPTON, CA 90221","16200 S PANNES AVE","COMPTON","90221",6500317.3204228478,1781114.3355799243,"917-10339-2853","2853","10339","CA0190042","COMPTON","N"
18296784,"2017-08-11 17:14:24","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","3000 & BAUCHET ST, LOS ANGELES, CA 90012","3000 & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"917-01499-5100","5100","01499","CA0190058","MCJ","N"
18296797,"2017-08-11 17:15:00","NARCOTICS","181","Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)","E AVENUE Q-4 & GLENBUSH AVE, PALMDALE, CA 93550","E AVENUE Q-4 & GLENBUSH AVE","PALMDALE","93550",6539582.6068853,2034862.3580151647,"917-11822-2608","2608","11822","CA01900W9","PALMDALE","N"
18296841,"2017-08-11 18:06:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","10100 COLIMA RD, WHITTIER, CA 90603","10100 COLIMA RD","WHITTIER","90603",6558631.3179852739,1801896.8731214674,"917-11543-0494","0494","11543","CA0190004","NORWALK","N"
18296865,"2017-08-11 18:30:15","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","1100 FULLERTON RD, INDUSTRY, CA 91744","1100 FULLERTON RD","INDUSTRY","91744",6590498.046108434,1821146.0518245681,"917-09907-1418","1418","09907","CA0190014","INDUSTRY","N"
18296921,"2017-08-11 19:20:00","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","18300 SOLEDAD CANYON RD, CANYON COUNTRY, CA","18300 SOLEDAD CANYON RD","CANYON COUNTRY",,6424703.0782262506,1973754.6997291914,"917-11345-0631","0631","11345","CA0190006","SANTA CLARITA VALLEY","N"
